PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;102;83;28079102_83_98;2021;07;24;021.9;V;021.3;V;020.4;V;019.5;V;018.6;V;018.0;V;017.5;V;018.2;V;020.2;V;019.4;V;020.8;V;022.4;V;023.0;V;024.1;V;025.2;V;026.1;V;026.9;V;027.5;V;027.8;V;027.3;V;026.6;V;025.1;V;023.8;V;022.9;V
28;079;102;83;28079102_83_98;2021;07;25;022.1;V;021.4;V;020.2;V;019.3;V;019.0;V;019.5;V;017.9;V;017.1;V;018.8;V;018.2;V;019.7;V;021.9;V;023.3;V;024.1;V;024.9;V;026.0;V;026.8;V;027.1;V;027.4;V;026.9;V;025.7;V;024.2;V;022.5;V;019.6;V
28;079;102;83;28079102_83_98;2021;07;26;015.5;V;014.7;V;014.6;V;014.5;V;015.1;V;014.7;V;014.5;V;014.8;V;016.6;V;017.0;V;017.7;V;019.8;V;021.2;V;022.7;V;024.0;V;024.7;V;025.4;V;026.2;V;026.6;V;025.7;V;025.4;V;024.9;V;024.3;V;023.6;V
28;079;102;83;28079102_83_98;2021;07;27;023.0;V;022.0;V;020.3;V;019.2;V;018.1;V;017.7;V;017.1;V;017.0;V;017.8;V;018.7;V;020.2;V;021.8;V;023.8;V;025.9;V;026.6;V;027.6;V;028.4;V;028.8;V;029.3;V;029.2;V;028.8;V;027.7;V;026.7;V;025.8;V
28;079;102;83;28079102_83_98;2021;07;28;024.7;V;024.0;V;022.9;V;022.2;V;021.7;V;020.5;V;019.1;V;018.0;V;018.0;V;019.6;V;021.8;V;024.3;V;026.1;V;028.0;V;028.9;V;029.8;V;030.8;V;031.5;V;031.4;V;031.2;V;030.8;V;029.6;V;028.4;V;027.3;V
28;079;102;83;28079102_83_98;2021;07;29;026.3;V;024.5;V;023.2;V;022.0;V;020.7;V;019.8;V;019.6;V;019.4;V;020.1;V;020.8;V;022.3;V;024.2;V;026.4;V;028.1;V;029.0;V;029.8;V;030.6;V;031.2;V;031.5;V;031.3;V;030.7;V;029.4;V;028.2;V;027.0;V
28;079;102;83;28079102_83_98;2021;07;30;026.0;V;025.3;V;024.4;V;023.2;V;022.1;V;021.2;V;020.5;V;020.1;V;021.3;V;022.3;V;023.4;V;024.5;V;025.7;V;026.9;V;028.2;V;028.8;V;029.5;V;029.7;V;029.8;V;029.3;V;028.7;V;027.5;V;026.3;V;025.2;V
28;079;102;83;28079102_83_98;2021;07;31;024.0;V;023.2;V;022.2;V;021.2;V;019.8;V;018.9;V;018.4;V;017.6;V;018.1;V;018.0;V;018.7;V;019.8;V;021.0;V;022.0;V;022.3;V;021.7;V;020.1;V;020.7;V;021.8;V;021.1;V;019.5;V;018.3;V;016.0;V;015.1;V
28;079;102;86;28079102_86_98;2021;07;01;00016;V;00018;V;00020;V;00023;V;00025;V;00034;V;00057;V;00063;V;00063;V;00053;V;00047;V;00039;V;00030;V;00024;V;00021;V;00019;V;00017;V;00015;V;00015;V;00014;V;00014;V;00015;V;00016;V;00017;V
28;079;102;86;28079102_86_98;2021;07;02;00019;V;00019;V;00019;V;00020;V;00024;V;00026;V;00027;V;00032;V;00029;V;00026;V;00023;V;00022;V;00022;V;00018;V;00016;V;00015;V;00014;V;00013;V;00013;V;00015;V;00016;V;00018;V;00020;V;00021;V
28;079;102;86;28079102_86_98;2021;07;03;00021;V;00023;V;00027;V;00031;V;00034;V;00036;V;00038;V;00037;V;00036;V;00037;V;00036;V;00034;V;00031;V;00026;V;00027;V;00029;V;00027;V;00026;V;00028;V;00029;V;00033;V;00036;V;00039;V;00039;V
28;079;102;86;28079102_86_98;2021;07;04;00041;V;00045;V;00046;V;00049;V;00048;V;00052;V;00053;V;00055;V;00055;V;00049;V;00044;V;00036;V;00028;V;00020;V;00019;V;00022;V;00026;V;00025;V;00024;V;00024;V;00026;V;00028;V;00032;V;00036;V
28;079;102;86;28079102_86_98;2021;07;05;00039;V;00042;V;00045;V;00045;V;00047;V;00047;V;00051;V;00051;V;00045;V;00047;V;00046;V;00043;V;00040;V;00036;V;00031;V;00027;V;00023;V;00023;V;00023;V;00025;V;00028;V;00026;V;00028;V;00033;V
28;079;102;86;28079102_86_98;2021;07;06;00034;V;00037;V;00038;V;00044;V;00047;V;00052;V;00056;V;00059;V;00060;V;00063;V;00063;V;00059;V;00057;V;00060;V;00063;V;00067;V;00067;V;00063;V;00058;V;00056;V;00060;V;00055;V;00047;V;00045;V
28;079;102;86;28079102_86_98;2021;07;07;00050;V;00056;V;00058;V;00060;V;00057;V;00066;V;00066;V;00066;V;00053;V;00051;V;00047;V;00041;V;00036;V;00032;V;00031;V;00029;V;00027;V;00025;V;00026;V;00026;V;00026;V;00027;V;00029;V;00032;V
28;079;102;86;28079102_86_98;2021;07;08;00034;V;00038;V;00041;V;00052;V;00055;V;00058;V;00060;V;00060;V;00057;V;00053;V;00047;V;00040;V;00035;V;00030;V;00027;V;00024;V;00023;V;00021;V;00021;V;00020;V;00021;V;00022;V;00023;V;00024;V
28;079;102;86;28079102_86_98;2021;07;09;00028;V;00035;V;00038;V;00041;V;00043;V;00046;V;00049;V;00050;V;00049;V;00050;V;00053;V;00053;V;00051;V;00044;V;00038;V;00029;V;00025;V;00023;V;00022;V;00022;V;00021;V;00020;V;00022;V;00022;V
28;079;102;86;28079102_86_98;2021;07;10;00027;V;00034;V;00036;V;00039;V;00043;V;00048;V;00051;V;00053;V;00054;V;00051;V;00046;V;00042;V;00038;V;00033;V;00026;V;00022;V;00018;V;00017;V;00019;V;00017;V;00018;V;00019;V;00019;V;00021;V
28;079;102;86;28079102_86_98;2021;07;11;00022;V;00022;V;00025;V;00028;V;00030;V;00032;V;00033;V;00033;V;00034;V;00030;V;00029;V;00027;V;00024;V;00022;V;00020;V;00016;V;00015;V;00014;V;00015;V;00017;V;00018;V;00019;V;00021;V;00025;V
28;079;102;86;28079102_86_98;2021;07;12;00028;V;00029;V;00031;V;00034;V;00033;V;00037;V;00040;V;00041;V;00038;V;00037;V;00033;V;00032;V;00030;V;00029;V;00028;V;00023;V;00021;V;00022;V;00023;V;00024;V;00025;V;00027;V;00029;V;00031;V
28;079;102;86;28079102_86_98;2021;07;13;00033;V;00036;V;00044;V;00047;V;00046;V;00050;V;00051;V;00049;V;00045;V;00042;V;00037;V;00035;V;00033;V;00031;V;00028;V;00025;V;00025;V;00023;V;00023;V;00023;V;00022;V;00023;V;00030;V;00033;V
28;079;102;86;28079102_86_98;2021;07;14;00034;V;00036;V;00040;V;00045;V;00049;V;00052;V;00056;V;00057;V;00056;V;00051;V;00046;V;00040;V;00036;V;00031;V;00027;V;00023;V;00021;V;00020;V;00022;V;00022;V;00021;V;00022;V;00023;V;00029;V
28;079;102;86;28079102_86_98;2021;07;15;00035;V;00041;V;00045;V;00050;V;00052;V;00054;V;00054;V;00052;V;00051;V;00050;V;00045;V;00041;V;00039;V;00035;V;00030;V;00023;V;00018;V;00017;V;00017;V;00017;V;00017;V;00018;V;00020;V;00020;V
28;079;102;86;28079102_86_98;2021;07;16;00021;V;00028;V;00035;V;00039;V;00042;V;00044;V;00047;V;00047;V;00045;V;00044;V;00043;V;00040;V;00034;V;00028;V;00023;V;00021;V;00020;V;00020;V;00019;V;00018;V;00019;V;00020;V;00020;V;00020;V
28;079;102;86;28079102_86_98;2021;07;17;00020;V;00021;V;00025;V;00029;V;00032;V;00033;V;00036;V;00039;V;00038;V;00034;V;00031;V;00029;V;00024;V;00020;V;00018;V;00017;V;00016;V;00016;V;00015;V;00015;V;00015;V;00016;V;00017;V;00017;V
28;079;102;86;28079102_86_98;2021;07;18;00018;V;00023;V;00029;V;00033;V;00037;V;00040;V;00044;V;00044;V;00040;V;00037;V;00032;V;00028;V;00024;V;00020;V;00016;V;00016;V;00012;V;00012;V;00013;V;00013;V;00014;V;00018;V;00022;V;00025;V
28;079;102;86;28079102_86_98;2021;07;19;00029;V;00030;V;00034;V;00039;V;00041;V;00043;V;00046;V;00047;V;00046;V;00044;V;00039;V;00034;V;00028;V;00023;V;00020;V;00014;V;00011;V;00013;V;00014;V;00015;V;00016;V;00017;V;00018;V;00018;V
28;079;102;86;28079102_86_98;2021;07;20;00019;V;00020;V;00021;V;00022;V;00024;V;00026;V;00030;V;00033;V;00037;V;00036;V;00032;V;00029;V;00025;V;00020;V;00019;V;00019;V;00019;V;00019;V;00019;V;00018;V;00017;V;00017;V;00018;V;00017;V
28;079;102;86;28079102_86_98;2021;07;21;00018;V;00019;V;00024;V;00030;V;00033;V;00038;V;00043;V;00046;V;00047;V;00044;V;00040;V;00033;V;00028;V;00024;V;00020;V;00018;V;00017;V;00017;V;00015;V;00015;V;00015;V;00015;V;00016;V;00017;V
28;079;102;86;28079102_86_98;2021;07;22;00019;V;00024;V;00031;V;00034;V;00036;V;00037;V;00038;V;00040;V;00040;V;00037;V;00033;V;00030;V;00026;V;00022;V;00017;V;00016;V;00016;V;00014;V;00015;V;00014;V;00014;V;00015;V;00017;V;00020;V
28;079;102;86;28079102_86_98;2021;07;23;00020;V;00022;V;00023;V;00025;V;00025;V;00026;V;00027;V;00029;V;00028;V;00027;V;00022;V;00018;V;00017;V;00018;V;00017;V;00015;V;00015;V;00016;V;00018;V;00019;V;00016;V;00015;V;00016;V;00020;V
28;079;102;86;28079102_86_98;2021;07;24;00028;V;00030;V;00033;V;00036;V;00038;V;00039;V;00040;V;00039;V;00035;V;00035;V;00032;V;00029;V;00026;V;00024;V;00021;V;00018;V;00018;V;00018;V;00019;V;00019;V;00018;V;00018;V;00019;V;00022;V
28;079;102;86;28079102_86_98;2021;07;25;00023;V;00024;V;00025;V;00029;V;00032;V;00032;V;00034;V;00034;V;00033;V;00037;V;00035;V;00032;V;00028;V;00025;V;00022;V;00021;V;00021;V;00020;V;00017;V;00019;V;00019;V;00022;V;00029;V;00046;V
28;079;102;86;28079102_86_98;2021;07;26;00074;V;00074;V;00078;V;00076;V;00075;V;00076;V;00075;V;00074;V;00068;V;00066;V;00065;V;00055;V;00047;V;00042;V;00037;V;00034;V;00032;V;00030;V;00030;V;00032;V;00032;V;00033;V;00033;V;00035;V
28;079;102;86;28079102_86_98;2021;07;27;00036;V;00039;V;00045;V;00053;V;00061;V;00064;V;00068;V;00068;V;00065;V;00062;V;00056;V;00050;V;00043;V;00036;V;00033;V;00029;V;00024;V;00023;V;00023;V;00022;V;00024;V;00026;V;00028;V;00029;V
28;079;102;86;28079102_86_98;2021;07;28;00030;V;00029;V;00032;V;00033;V;00033;V;00037;V;00042;V;00049;V;00054;V;00055;V;00050;V;00044;V;00036;V;00029;V;00025;V;00024;V;00022;V;00021;V;00021;V;00021;V;00020;V;00021;V;00023;V;00024;V
28;079;102;86;28079102_86_98;2021;07;29;00026;V;00038;V;00045;V;00055;V;00062;V;00065;V;00066;V;00067;V;00064;V;00061;V;00055;V;00049;V;00041;V;00034;V;00029;V;00027;V;00024;V;00022;V;00021;V;00021;V;00022;V;00024;V;00026;V;00028;V
28;079;102;86;28079102_86_98;2021;07;30;00030;V;00030;V;00032;V;00034;V;00036;V;00036;V;00037;V;00038;V;00037;V;00035;V;00033;V;00032;V;00028;V;00025;V;00021;V;00017;V;00014;V;00015;V;00018;V;00021;V;00021;V;00020;V;00023;V;00025;V
28;079;102;86;28079102_86_98;2021;07;31;00024;V;00025;V;00028;V;00031;V;00037;V;00043;V;00044;V;00049;V;00049;V;00051;V;00049;V;00046;V;00043;V;00041;V;00039;V;00038;V;00047;V;00043;V;00033;V;00036;V;00039;V;00042;V;00057;V;00063;V
28;079;102;87;28079102_87_98;2021;07;01;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V;00940;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V
28;079;102;87;28079102_87_98;2021;07;02;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V
28;079;102;87;28079102_87_98;2021;07;03;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00941;V;00941;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V
28;079;102;87;28079102_87_98;2021;07;04;00940;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V
28;079;102;87;28079102_87_98;2021;07;05;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00939;V;00939;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00938;V
28;079;102;87;28079102_87_98;2021;07;06;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00937;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V
28;079;102;87;28079102_87_98;2021;07;07;00940;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V;00940;V;00941;V;00941;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00940;V;00941;V;00941;V;00941;V;00942;V;00942;V
28;079;102;87;28079102_87_98;2021;07;08;00942;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00944;N;00944;V;00945;V;00945;V;00945;V;00944;V;00944;V;00944;V;00944;V;00943;V;00943;V;00943;V;00942;V;00942;V;00943;V;00943;V;00943;V
28;079;102;87;28079102_87_98;2021;07;09;00943;V;00943;V;00943;V;00943;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00944;V;00943;V;00943;V;00942;V;00942;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00941;V;00941;V
28;079;102;87;28079102_87_98;2021;07;10;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00942;V;00942;V;00941;V;00941;V;00941;V;00941;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V
28;079;102;87;28079102_87_98;2021;07;11;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V
28;079;102;87;28079102_87_98;2021;07;12;00938;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00938;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V;00941;V;00941;V
28;079;102;87;28079102_87_98;2021;07;13;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00943;V;00943;V;00943;V;00943;V;00944;V;00944;V;00943;V;00943;V;00943;V;00942;V;00942;V;00942;V;00941;V;00941;V;00941;V;00941;V;00942;V;00942;V
28;079;102;87;28079102_87_98;2021;07;14;00942;V;00943;V;00942;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00943;V;00942;V;00942;V;00942;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V
28;079;102;87;28079102_87_98;2021;07;15;00941;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00943;V;00943;V;00942;V;00942;V;00942;V;00941;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00940;V;00941;V;00941;V
28;079;102;87;28079102_87_98;2021;07;16;00941;V;00941;V;00941;V;00941;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00942;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00941;V
28;079;102;87;28079102_87_98;2021;07;17;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00941;V;00942;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V
28;079;102;87;28079102_87_98;2021;07;18;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V
28;079;102;87;28079102_87_98;2021;07;19;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00936;V;00937;V;00937;V;00937;V;00938;V
28;079;102;87;28079102_87_98;2021;07;20;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00940;V
28;079;102;87;28079102_87_98;2021;07;21;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00941;V;00941;V;00942;V;00942;V;00942;V;00942;V;00941;V;00941;V;00941;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V;00940;V
28;079;102;87;28079102_87_98;2021;07;22;00940;V;00940;V;00940;V;00940;V;00941;V;00941;V;00941;V;00941;V;00941;V;00942;V;00942;V;00942;V;00942;V;00941;V;00941;V;00940;V;00940;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V
28;079;102;87;28079102_87_98;2021;07;23;00939;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00937;V;00937;V;00937;V;00936;V;00936;V;00937;V;00937;V;00937;V
28;079;102;87;28079102_87_98;2021;07;24;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00938;V;00938;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00936;V;00936;V;00936;V;00936;V;00936;V;00937;V;00937;V
28;079;102;87;28079102_87_98;2021;07;25;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00938;V;00938;V;00937;V;00937;V;00937;V;00936;V;00936;V;00936;V;00935;V;00935;V;00935;V;00936;V;00936;V;00938;V
28;079;102;87;28079102_87_98;2021;07;26;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V
28;079;102;87;28079102_87_98;2021;07;27;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00940;V;00940;V;00940;V;00940;V;00940;V;00939;V;00939;V;00939;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V
28;079;102;87;28079102_87_98;2021;07;28;00937;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00937;V;00938;V;00938;V
28;079;102;87;28079102_87_98;2021;07;29;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00938;V
28;079;102;87;28079102_87_98;2021;07;30;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V;00938;V;00938;V;00938;V;00938;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V
28;079;102;87;28079102_87_98;2021;07;31;00937;V;00937;V;00937;V;00937;V;00937;V;00936;V;00936;V;00937;V;00937;V;00937;V;00937;V;00937;V;00937;V;00936;V;00936;V;00937;V;00937;V;00938;V;00938;V;00938;V;00938;V;00939;V;00939;V;00939;V
28;079;102;88;28079102_88_98;2021;07;01;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00001;V;00053;V;00199;V;00384;V;00564;V;00744;V;00875;V;00977;V;01049;V;00991;V;00913;V;00772;V;00607;V;00403;V;00195;V;00035;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;02;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00051;V;00199;V;00391;V;00582;V;00753;V;00898;V;00986;V;01016;V;00989;V;00913;V;00782;V;00608;V;00407;V;00197;V;00029;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;03;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00001;V;00059;V;00166;V;00340;V;00432;V;00723;V;00877;V;00964;V;00991;V;00971;V;00888;V;00760;V;00467;V;00334;V;00156;V;00024;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;04;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00001;V;00052;V;00207;V;00388;V;00577;V;00755;V;00885;V;00976;V;01009;V;00980;V;00890;V;00759;V;00587;V;00396;V;00197;V;00037;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;05;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00001;V;00046;V;00188;V;00375;V;00569;V;00742;V;00881;V;00969;V;01000;V;00975;V;00901;V;00771;V;00604;V;00406;V;00206;V;00030;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;06;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00027;V;00084;V;00126;V;00188;V;00212;V;00178;V;00178;V;00136;V;00100;V;00102;V;00156;V;00075;V;00046;V;00029;V;00020;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;07;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00001;V;00049;V;00192;V;00384;V;00579;V;00754;V;00891;V;00980;V;01010;V;00962;V;00917;V;00783;V;00610;V;00411;V;00206;V;00036;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;08;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00001;V;00049;V;00195;V;00392;V;00590;V;00762;V;00897;V;00986;V;01014;V;00986;V;00904;V;00770;V;00594;V;00389;V;00188;V;00031;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;09;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00001;V;00045;V;00186;V;00374;V;00570;V;00743;V;00873;V;00957;V;00851;V;00996;V;00878;V;00739;V;00566;V;00383;V;00183;V;00026;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;10;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00041;V;00181;V;00365;V;00556;V;00732;V;00866;V;00950;V;00980;V;00956;V;00880;V;00743;V;00561;V;00364;V;00164;V;00020;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;11;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00034;V;00151;V;00272;V;00318;V;00607;V;00696;V;00902;V;00894;V;00860;V;00684;V;00431;V;00239;V;00201;V;00123;V;00018;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;12;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00042;V;00193;V;00278;V;00388;V;00723;V;00888;V;00975;V;01022;V;00998;V;00915;V;00783;V;00613;V;00412;V;00197;V;00032;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;13;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00044;V;00191;V;00384;V;00581;V;00751;V;00887;V;00966;V;00994;V;00968;V;00892;V;00746;V;00400;V;00398;V;00213;V;00020;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;14;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00045;V;00185;V;00378;V;00592;V;00764;V;00894;V;00916;V;00928;V;00846;V;00789;V;00719;V;00460;V;00287;V;00108;V;00016;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;15;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00039;V;00179;V;00371;V;00569;V;00745;V;00880;V;00968;V;00993;V;00967;V;00894;V;00759;V;00578;V;00381;V;00175;V;00024;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;16;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00037;V;00173;V;00362;V;00556;V;00727;V;00861;V;00950;V;00984;V;00952;V;00866;V;00734;V;00561;V;00366;V;00165;V;00023;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;17;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00037;V;00170;V;00357;V;00552;V;00724;V;00861;V;00949;V;00983;V;00957;V;00881;V;00741;V;00563;V;00360;V;00158;V;00021;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;18;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00035;V;00168;V;00357;V;00543;V;00718;V;00860;V;00951;V;00988;V;00959;V;00890;V;00758;V;00591;V;00395;V;00189;V;00028;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;19;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00036;V;00174;V;00367;V;00565;V;00739;V;00873;V;00966;V;00994;V;00974;V;00891;V;00749;V;00564;V;00361;V;00163;V;00019;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;20;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00028;V;00149;V;00335;V;00518;V;00665;V;00817;V;00922;V;00964;V;00942;V;00867;V;00723;V;00552;V;00354;V;00159;V;00017;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;21;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00030;V;00159;V;00338;V;00530;V;00700;V;00836;V;00926;V;00962;V;00933;V;00858;V;00720;V;00549;V;00353;V;00151;V;00015;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;22;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00029;V;00157;V;00340;V;00531;V;00707;V;00851;V;00942;V;00981;V;00955;V;00871;V;00739;V;00556;V;00362;V;00161;V;00016;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;23;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00028;V;00143;V;00286;V;00499;V;00682;V;00828;V;00919;V;00946;V;00952;V;00874;V;00749;V;00579;V;00376;V;00168;V;00014;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;24;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00028;V;00158;V;00355;V;00551;V;00725;V;00867;V;00952;V;00991;V;00971;V;00885;V;00743;V;00561;V;00368;V;00158;V;00019;V;00000;V;00000;V
28;079;102;88;28079102_88_98;2021;07;25;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00000;V;00034;V;00141;V;00173;V;00391;V;00701;V;00867;V;00914;V;00986;V;00950;V;00887;V;00744;V;00418;V;00283;V;00080;V;00003;V;00000;V;00000;V
